week_ending_date,location,location_name,infected
2022-04-09,17,Illinois,105.0
2022-04-16,17,Illinois,79.0
2022-04-23,17,Illinois,106.0
2022-04-30,17,Illinois,97.0
2022-05-07,17,Illinois,108.0
2022-05-14,17,Illinois,123.0
2022-05-21,17,Illinois,98.0
2022-05-28,17,Illinois,49.0
2022-06-04,17,Illinois,41.0
2022-06-18,17,Illinois,23.0
2022-06-25,17,Illinois,19.0
2022-04-02,17,Illinois,88.0
2022-07-02,17,Illinois,7.0
2022-07-16,17,Illinois,11.0
2022-07-23,17,Illinois,4.0
2022-07-30,17,Illinois,9.0
2022-08-06,17,Illinois,13.0
2022-08-13,17,Illinois,11.0
2022-08-20,17,Illinois,12.0
2022-08-27,17,Illinois,16.0
2022-09-03,17,Illinois,10.0
2022-09-10,17,Illinois,5.0
2021-09-11,17,Illinois,1.0
2022-09-17,17,Illinois,4.0
2022-07-09,17,Illinois,10.0
2022-03-26,17,Illinois,114.0
2022-06-11,17,Illinois,16.0
2022-09-24,17,Illinois,15.0
2021-09-25,17,Illinois,1.0
2021-10-02,17,Illinois,1.0
2022-03-19,17,Illinois,58.0
2021-10-09,17,Illinois,1.0
2021-10-16,17,Illinois,4.0
2021-10-23,17,Illinois,2.0
2021-10-30,17,Illinois,3.0
2021-11-06,17,Illinois,2.0
2021-11-13,17,Illinois,1.0
2021-11-27,17,Illinois,6.0
2021-12-04,17,Illinois,17.0
2021-12-11,17,Illinois,24.0
2021-12-18,17,Illinois,26.0
2021-11-20,17,Illinois,5.0
2022-01-01,17,Illinois,42.0
2022-03-12,17,Illinois,34.0
2021-12-25,17,Illinois,28.0
2022-02-26,17,Illinois,26.0
2022-02-19,17,Illinois,22.0
2022-02-12,17,Illinois,8.0
2022-02-05,17,Illinois,10.0
2022-03-05,17,Illinois,21.0
2022-01-22,17,Illinois,15.0
2022-01-15,17,Illinois,41.0
2022-01-08,17,Illinois,26.0
2022-01-29,17,Illinois,7.0
2023-07-15,18,Indiana,2.0
2023-05-13,18,Indiana,18.0
2023-05-20,18,Indiana,19.0
2023-05-27,18,Indiana,16.0
2023-06-03,18,Indiana,15.0
2023-06-10,18,Indiana,13.0
2023-06-17,18,Indiana,13.0
2023-06-24,18,Indiana,5.0
2023-07-01,18,Indiana,9.0
2023-07-08,18,Indiana,2.0
2023-07-22,18,Indiana,4.0
2023-10-14,18,Indiana,23.0
2023-08-05,18,Indiana,7.0
2023-08-12,18,Indiana,9.0
2023-08-19,18,Indiana,3.0
2023-08-26,18,Indiana,11.0
2023-09-02,18,Indiana,6.0
2023-09-09,18,Indiana,5.0
2023-09-16,18,Indiana,9.0
2023-09-23,18,Indiana,9.0
2023-09-30,18,Indiana,12.0
2023-10-07,18,Indiana,8.0
2023-05-06,18,Indiana,21.0
2023-07-29,18,Indiana,4.0
2023-04-29,18,Indiana,18.0
2022-10-29,18,Indiana,103.0
2023-04-15,18,Indiana,17.0
2023-10-21,18,Indiana,25.0
2022-10-22,18,Indiana,69.0
2022-11-05,18,Indiana,141.0
2022-11-12,18,Indiana,136.0
2022-11-19,18,Indiana,235.0
2022-11-26,18,Indiana,457.0
2022-12-03,18,Indiana,831.0
2022-12-10,18,Indiana,843.0
2022-12-17,18,Indiana,731.0
2022-12-24,18,Indiana,615.0
2022-12-31,18,Indiana,566.0
2023-01-07,18,Indiana,361.0
2023-01-14,18,Indiana,173.0
2023-01-21,18,Indiana,100.0
2023-01-28,18,Indiana,71.0
2023-02-04,18,Indiana,41.0
2023-02-11,18,Indiana,41.0
2023-02-18,18,Indiana,33.0
2023-02-25,18,Indiana,42.0
2023-03-04,18,Indiana,45.0
2023-03-11,18,Indiana,32.0
2023-03-18,18,Indiana,35.0
2023-03-25,18,Indiana,21.0
2023-04-01,18,Indiana,39.0
2023-04-08,18,Indiana,18.0
2023-04-22,18,Indiana,10.0
2023-10-28,18,Indiana,33.0
2025-05-17,18,Indiana,25.0
2023-11-11,18,Indiana,58.0
2024-12-14,18,Indiana,140.0
2024-12-21,18,Indiana,284.0
2024-12-28,18,Indiana,590.0
2025-01-04,18,Indiana,814.0
2025-01-11,18,Indiana,511.0
2025-01-18,18,Indiana,542.0
2025-01-25,18,Indiana,788.0
2025-02-01,18,Indiana,1295.0
2025-02-08,18,Indiana,1711.0
2025-02-15,18,Indiana,1670.0
2025-02-22,18,Indiana,1536.0
2024-12-07,18,Indiana,65.0
2025-03-01,18,Indiana,1156.0
2025-03-15,18,Indiana,580.0
2025-03-22,18,Indiana,392.0
2025-03-29,18,Indiana,237.0
2025-04-05,18,Indiana,126.0
2025-04-12,18,Indiana,87.0
2025-04-19,18,Indiana,52.0
2025-04-26,18,Indiana,43.0
2025-05-03,18,Indiana,33.0
2025-05-10,18,Indiana,27.0
2022-10-15,18,Indiana,54.0
2025-05-24,18,Indiana,18.0
2025-03-08,18,Indiana,871.0
2024-11-30,18,Indiana,41.0
2024-11-23,18,Indiana,32.0
2024-11-16,18,Indiana,26.0
2023-11-18,18,Indiana,95.0
2023-11-25,18,Indiana,100.0
2023-12-02,18,Indiana,149.0
2023-12-09,18,Indiana,181.0
2023-12-16,18,Indiana,260.0
2023-12-23,18,Indiana,374.0
2023-12-30,18,Indiana,556.0
2024-01-06,18,Indiana,521.0
2024-01-13,18,Indiana,443.0
2024-01-20,18,Indiana,402.0
2024-01-27,18,Indiana,428.0
2024-02-03,18,Indiana,453.0
2024-02-10,18,Indiana,487.0
2024-02-17,18,Indiana,439.0
2024-02-24,18,Indiana,419.0
2024-03-02,18,Indiana,390.0
2024-03-09,18,Indiana,414.0
2024-03-16,18,Indiana,275.0
2024-03-23,18,Indiana,174.0
2024-03-30,18,Indiana,175.0
2024-04-06,18,Indiana,166.0
2024-04-13,18,Indiana,112.0
2024-04-20,18,Indiana,61.0
2024-11-02,18,Indiana,14.0
2024-11-09,18,Indiana,28.0
2023-11-04,18,Indiana,43.0
2022-10-08,18,Indiana,46.0
2021-09-18,18,Indiana,12.0
2022-09-24,18,Indiana,32.0
2021-02-27,18,Indiana,1.0
2021-03-06,18,Indiana,3.0
2021-03-13,18,Indiana,3.0
2021-03-20,18,Indiana,3.0
2021-03-27,18,Indiana,8.0
2021-04-03,18,Indiana,55.0
2021-04-10,18,Indiana,11.0
2021-04-17,18,Indiana,11.0
2021-04-24,18,Indiana,5.0
2021-05-01,18,Indiana,3.0
2021-05-08,18,Indiana,2.0
2021-02-20,18,Indiana,6.0
2021-05-15,18,Indiana,3.0
2021-05-29,18,Indiana,3.0
2021-06-05,18,Indiana,4.0
2021-06-12,18,Indiana,1.0
2021-06-19,18,Indiana,2.0
2021-06-26,18,Indiana,3.0
2021-07-03,18,Indiana,2.0
2021-07-10,18,Indiana,4.0
2021-07-17,18,Indiana,9.0
2021-07-24,18,Indiana,11.0
2021-07-31,18,Indiana,25.0
2021-08-07,18,Indiana,29.0
2021-05-22,18,Indiana,4.0
2021-08-14,18,Indiana,25.0
2021-02-13,18,Indiana,8.0
2021-01-30,18,Indiana,6.0
2020-08-08,18,Indiana,1.0
2020-08-15,18,Indiana,1.0
2020-08-29,18,Indiana,1.0
2020-09-05,18,Indiana,1.0
2020-09-12,18,Indiana,1.0
2020-09-19,18,Indiana,1.0
2020-09-26,18,Indiana,1.0
2020-10-03,18,Indiana,1.0
2020-10-10,18,Indiana,1.0
2020-10-17,18,Indiana,1.0
2020-10-24,18,Indiana,1.0
2021-02-06,18,Indiana,10.0
2020-10-31,18,Indiana,1.0
2020-11-14,18,Indiana,8.0
2020-11-21,18,Indiana,8.0
2020-11-28,18,Indiana,5.0
2020-12-05,18,Indiana,3.0
2020-12-12,18,Indiana,6.0
2020-12-19,18,Indiana,11.0
2020-12-26,18,Indiana,6.0
2021-01-02,18,Indiana,4.0
2021-01-09,18,Indiana,6.0
2021-01-16,18,Indiana,5.0
2021-01-23,18,Indiana,8.0
2020-11-07,18,Indiana,6.0
2021-08-21,18,Indiana,34.0
2021-08-28,18,Indiana,16.0
2021-09-04,18,Indiana,22.0
2022-04-09,18,Indiana,109.0
2022-04-16,18,Indiana,93.0
2022-04-23,18,Indiana,64.0
2022-04-30,18,Indiana,72.0
2022-05-07,18,Indiana,49.0
2022-05-14,18,Indiana,35.0
2022-05-21,18,Indiana,45.0
2022-05-28,18,Indiana,31.0
2022-06-04,18,Indiana,27.0
2022-06-11,18,Indiana,8.0
2022-06-18,18,Indiana,18.0
2022-04-02,18,Indiana,115.0
2022-06-25,18,Indiana,17.0
2022-07-09,18,Indiana,8.0
2022-07-16,18,Indiana,9.0
2022-07-23,18,Indiana,7.0
2022-07-30,18,Indiana,10.0
2022-08-06,18,Indiana,10.0
2022-08-13,18,Indiana,4.0
2022-08-20,18,Indiana,11.0
2022-08-27,18,Indiana,15.0
2022-09-03,18,Indiana,18.0
2022-09-10,18,Indiana,26.0
2022-09-17,18,Indiana,26.0
2022-07-02,18,Indiana,12.0
2022-03-26,18,Indiana,125.0
2022-03-19,18,Indiana,119.0
2022-03-12,18,Indiana,108.0
2021-09-11,18,Indiana,13.0
2021-09-25,18,Indiana,15.0
2021-10-02,18,Indiana,15.0
2021-10-09,18,Indiana,13.0
2021-10-16,18,Indiana,7.0
2021-10-23,18,Indiana,7.0
2021-10-30,18,Indiana,13.0
2021-11-06,18,Indiana,14.0
2021-11-13,18,Indiana,6.0
2021-11-20,18,Indiana,15.0
2021-11-27,18,Indiana,16.0
2021-12-04,18,Indiana,32.0
2021-12-11,18,Indiana,33.0
2021-12-18,18,Indiana,46.0
2021-12-25,18,Indiana,100.0
2022-01-01,18,Indiana,110.0
2022-01-08,18,Indiana,60.0
2022-01-15,18,Indiana,46.0
2022-01-22,18,Indiana,28.0
2022-01-29,18,Indiana,32.0
2022-02-05,18,Indiana,33.0
2022-02-12,18,Indiana,31.0
2022-02-19,18,Indiana,53.0
2022-02-26,18,Indiana,42.0
2022-03-05,18,Indiana,59.0
2022-10-01,18,Indiana,38.0
2020-08-22,18,Indiana,1.0
2025-05-24,19,Iowa,5.0
2025-05-17,19,Iowa,1.0
2022-02-19,19,Iowa,40.0
2022-02-12,19,Iowa,46.0
2022-02-05,19,Iowa,16.0
2022-01-29,19,Iowa,7.0
2022-01-22,19,Iowa,21.0
2022-01-15,19,Iowa,12.0
2022-01-08,19,Iowa,15.0
2022-01-01,19,Iowa,12.0
2021-12-25,19,Iowa,3.0
2021-12-18,19,Iowa,3.0
2021-12-11,19,Iowa,3.0
2022-02-26,19,Iowa,57.0
2021-12-04,19,Iowa,1.0
2021-11-20,19,Iowa,1.0
2021-11-13,19,Iowa,1.0
2021-11-06,19,Iowa,1.0
2021-10-30,19,Iowa,1.0
2021-10-23,19,Iowa,1.0
2021-10-16,19,Iowa,1.0
2021-10-09,19,Iowa,1.0
2021-10-02,19,Iowa,1.0
2021-09-25,19,Iowa,9.0
2021-09-18,19,Iowa,1.0
2021-09-11,19,Iowa,1.0
2021-11-27,19,Iowa,2.0
2021-09-04,19,Iowa,1.0
2022-03-05,19,Iowa,56.0
2022-03-19,19,Iowa,49.0
2022-09-03,19,Iowa,3.0
2022-08-27,19,Iowa,1.0
2022-08-20,19,Iowa,4.0
2022-08-13,19,Iowa,1.0
2022-08-06,19,Iowa,1.0
2022-07-30,19,Iowa,1.0
2022-07-23,19,Iowa,1.0
2022-07-16,19,Iowa,1.0
2022-07-09,19,Iowa,3.0
2022-07-02,19,Iowa,3.0
2022-06-25,19,Iowa,5.0
2022-03-12,19,Iowa,54.0
2022-06-18,19,Iowa,6.0
2022-06-04,19,Iowa,6.0
2022-05-28,19,Iowa,6.0
2022-05-21,19,Iowa,10.0
2022-05-14,19,Iowa,17.0
2022-05-07,19,Iowa,20.0
2022-04-30,19,Iowa,17.0
2022-04-23,19,Iowa,20.0
2022-04-16,19,Iowa,25.0
2022-04-09,19,Iowa,25.0
2022-04-02,19,Iowa,36.0
2022-03-26,19,Iowa,43.0
2022-06-11,19,Iowa,9.0
2022-09-10,19,Iowa,1.0
2021-08-28,19,Iowa,1.0
2021-08-14,19,Iowa,1.0
2021-01-23,19,Iowa,1.0
2021-01-16,19,Iowa,7.0
2021-01-09,19,Iowa,2.0
2021-01-02,19,Iowa,7.0
2020-12-26,19,Iowa,2.0
2020-12-19,19,Iowa,4.0
2020-12-12,19,Iowa,3.0
2020-12-05,19,Iowa,1.0
2020-11-28,19,Iowa,9.0
2020-11-21,19,Iowa,4.0
2020-11-14,19,Iowa,16.0
2021-01-30,19,Iowa,3.0
2020-11-07,19,Iowa,9.0
2020-10-24,19,Iowa,1.0
2020-10-17,19,Iowa,1.0
2020-10-10,19,Iowa,1.0
2020-10-03,19,Iowa,1.0
2020-09-26,19,Iowa,1.0
2020-09-19,19,Iowa,1.0
2020-09-12,19,Iowa,1.0
2020-09-05,19,Iowa,1.0
2020-08-29,19,Iowa,1.0
2020-08-22,19,Iowa,1.0
2020-08-15,19,Iowa,1.0
2020-10-31,19,Iowa,2.0
2021-08-21,19,Iowa,3.0
2021-02-06,19,Iowa,2.0
2021-02-20,19,Iowa,4.0
2021-08-07,19,Iowa,1.0
2021-07-31,19,Iowa,1.0
2021-07-24,19,Iowa,1.0
2021-07-17,19,Iowa,1.0
2021-07-10,19,Iowa,1.0
2021-07-03,19,Iowa,1.0
2021-06-26,19,Iowa,1.0
2021-06-19,19,Iowa,1.0
2021-06-12,19,Iowa,1.0
2021-06-05,19,Iowa,1.0
2021-05-29,19,Iowa,1.0
2021-02-13,19,Iowa,1.0
2021-05-22,19,Iowa,1.0
2021-05-08,19,Iowa,2.0
2021-05-01,19,Iowa,2.0
2021-04-24,19,Iowa,2.0
2021-04-17,19,Iowa,13.0
2021-04-10,19,Iowa,1.0
2021-04-03,19,Iowa,3.0
2021-03-27,19,Iowa,10.0
2021-03-20,19,Iowa,1.0
2021-03-13,19,Iowa,2.0
2021-03-06,19,Iowa,1.0
2021-02-27,19,Iowa,1.0
2021-05-15,19,Iowa,1.0
2022-09-17,19,Iowa,1.0
2020-08-08,19,Iowa,1.0
2022-10-01,19,Iowa,9.0
2022-09-24,19,Iowa,2.0
2024-04-13,19,Iowa,63.0
2024-04-06,19,Iowa,82.0
2024-03-30,19,Iowa,90.0
2024-03-23,19,Iowa,94.0
2024-03-16,19,Iowa,115.0
2024-03-09,19,Iowa,178.0
2024-03-02,19,Iowa,180.0
2024-02-24,19,Iowa,157.0
2024-02-17,19,Iowa,124.0
2024-02-10,19,Iowa,112.0
2024-11-02,19,Iowa,5.0
2024-02-03,19,Iowa,107.0
2024-01-20,19,Iowa,95.0
2024-01-13,19,Iowa,84.0
2024-01-06,19,Iowa,94.0
2023-12-30,19,Iowa,99.0
2023-12-23,19,Iowa,90.0
2023-12-16,19,Iowa,50.0
2023-12-09,19,Iowa,43.0
2023-12-02,19,Iowa,44.0
2023-11-25,19,Iowa,27.0
2023-11-18,19,Iowa,14.0
2023-11-11,19,Iowa,13.0
2024-01-27,19,Iowa,76.0
2023-11-04,19,Iowa,10.0
2024-11-09,19,Iowa,4.0
2024-11-23,19,Iowa,4.0
2025-05-10,19,Iowa,4.0
2025-05-03,19,Iowa,4.0
2025-04-26,19,Iowa,14.0
2025-04-19,19,Iowa,11.0
2025-04-12,19,Iowa,20.0
2025-04-05,19,Iowa,43.0
2025-03-29,19,Iowa,52.0
2025-03-22,19,Iowa,99.0
2025-03-15,19,Iowa,187.0
2025-03-08,19,Iowa,271.0
2025-03-01,19,Iowa,352.0
2024-11-16,19,Iowa,5.0
2025-02-22,19,Iowa,401.0
2025-02-08,19,Iowa,596.0
2025-02-01,19,Iowa,457.0
2025-01-25,19,Iowa,304.0
2025-01-18,19,Iowa,237.0
2025-01-11,19,Iowa,264.0
2025-01-04,19,Iowa,171.0
2024-12-28,19,Iowa,118.0
2024-12-21,19,Iowa,42.0
2024-12-14,19,Iowa,23.0
2024-12-07,19,Iowa,13.0
2024-11-30,19,Iowa,4.0
2025-02-15,19,Iowa,498.0
2023-10-28,19,Iowa,4.0
2024-04-20,19,Iowa,53.0
2023-10-14,19,Iowa,1.0
2023-03-18,19,Iowa,7.0
2023-03-11,19,Iowa,12.0
2023-03-04,19,Iowa,6.0
2023-02-25,19,Iowa,11.0
2023-02-18,19,Iowa,9.0
2023-02-11,19,Iowa,15.0
2023-02-04,19,Iowa,13.0
2023-01-28,19,Iowa,47.0
2023-01-21,19,Iowa,43.0
2023-01-14,19,Iowa,96.0
2023-01-07,19,Iowa,218.0
2023-03-25,19,Iowa,7.0
2022-12-31,19,Iowa,320.0
2022-12-17,19,Iowa,325.0
2022-12-10,19,Iowa,231.0
2022-12-03,19,Iowa,208.0
2022-11-26,19,Iowa,104.0
2022-11-19,19,Iowa,37.0
2022-11-12,19,Iowa,20.0
2022-11-05,19,Iowa,16.0
2022-10-29,19,Iowa,15.0
2022-10-22,19,Iowa,9.0
2022-10-15,19,Iowa,7.0
2023-10-21,19,Iowa,4.0
2022-12-24,19,Iowa,328.0
2023-04-01,19,Iowa,4.0
2022-10-08,19,Iowa,6.0
2023-04-15,19,Iowa,5.0
2023-04-08,19,Iowa,2.0
2023-09-30,19,Iowa,4.0
2023-09-23,19,Iowa,1.0
2023-09-16,19,Iowa,1.0
2023-09-09,19,Iowa,1.0
2023-09-02,19,Iowa,4.0
2023-08-26,19,Iowa,2.0
2023-08-19,19,Iowa,2.0
2023-08-12,19,Iowa,1.0
2023-08-05,19,Iowa,1.0
2023-07-29,19,Iowa,1.0
2023-07-22,19,Iowa,2.0
2023-10-07,19,Iowa,3.0
2023-07-08,19,Iowa,2.0
2023-04-22,19,Iowa,1.0
2023-04-29,19,Iowa,12.0
2023-05-06,19,Iowa,5.0
2023-07-15,19,Iowa,1.0
2023-05-20,19,Iowa,3.0
2023-05-13,19,Iowa,5.0
2023-06-03,19,Iowa,1.0
2023-06-10,19,Iowa,4.0
2023-06-17,19,Iowa,2.0
2023-06-24,19,Iowa,1.0
2023-07-01,19,Iowa,2.0
2023-05-27,19,Iowa,4.0
2021-12-11,20,Kansas,6.0
2021-12-18,20,Kansas,10.0
2021-12-25,20,Kansas,14.0
2022-01-01,20,Kansas,31.0
2022-02-12,20,Kansas,22.0
2022-01-15,20,Kansas,32.0
2022-01-22,20,Kansas,18.0
2022-01-29,20,Kansas,6.0
2022-02-05,20,Kansas,9.0
2022-01-08,20,Kansas,54.0
2021-12-04,20,Kansas,2.0
2021-10-23,20,Kansas,7.0
2021-11-20,20,Kansas,2.0
2021-11-13,20,Kansas,6.0
2021-11-06,20,Kansas,1.0
2021-10-30,20,Kansas,2.0
2021-10-16,20,Kansas,7.0
2021-10-09,20,Kansas,4.0
2021-10-02,20,Kansas,4.0
2021-09-25,20,Kansas,2.0
2021-09-18,20,Kansas,1.0
2021-09-11,20,Kansas,1.0
2022-02-19,20,Kansas,25.0
2021-11-27,20,Kansas,1.0
2022-02-26,20,Kansas,34.0
2022-06-04,20,Kansas,2.0
2022-03-12,20,Kansas,40.0
2022-09-03,20,Kansas,1.0
2022-08-27,20,Kansas,1.0
2022-08-20,20,Kansas,2.0
2022-08-13,20,Kansas,1.0
2022-08-06,20,Kansas,2.0
2022-07-30,20,Kansas,3.0
2022-07-23,20,Kansas,2.0
2022-07-16,20,Kansas,1.0
2022-07-09,20,Kansas,3.0
2022-07-02,20,Kansas,4.0
2022-06-25,20,Kansas,3.0
2022-03-05,20,Kansas,28.0
2022-06-18,20,Kansas,1.0
2022-05-28,20,Kansas,2.0
2022-05-21,20,Kansas,7.0
2022-05-14,20,Kansas,7.0
2022-05-07,20,Kansas,8.0
2022-04-30,20,Kansas,19.0
2022-04-23,20,Kansas,26.0
2022-04-16,20,Kansas,19.0
2022-04-09,20,Kansas,32.0
2022-04-02,20,Kansas,28.0
2022-03-26,20,Kansas,49.0
2022-03-19,20,Kansas,31.0
2022-06-11,20,Kansas,2.0
2021-09-04,20,Kansas,2.0
2020-08-15,20,Kansas,1.0
2021-08-21,20,Kansas,1.0
2021-01-23,20,Kansas,1.0
2021-01-16,20,Kansas,9.0
2021-01-09,20,Kansas,2.0
2021-01-02,20,Kansas,1.0
2020-12-26,20,Kansas,1.0
2020-12-19,20,Kansas,10.0
2020-12-12,20,Kansas,4.0
2020-12-05,20,Kansas,7.0
2020-11-28,20,Kansas,4.0
2020-11-21,20,Kansas,4.0
2020-11-14,20,Kansas,3.0
2021-01-30,20,Kansas,1.0
2020-11-07,20,Kansas,2.0
2020-10-24,20,Kansas,6.0
2020-10-17,20,Kansas,1.0
2020-10-10,20,Kansas,1.0
2020-10-03,20,Kansas,1.0
2020-09-26,20,Kansas,1.0
2020-09-19,20,Kansas,1.0
2020-09-12,20,Kansas,1.0
2020-09-05,20,Kansas,1.0
2020-08-29,20,Kansas,1.0
2020-08-22,20,Kansas,1.0
2022-09-10,20,Kansas,1.0
2020-10-31,20,Kansas,8.0
2021-02-06,20,Kansas,1.0
2021-02-13,20,Kansas,4.0
2021-02-20,20,Kansas,5.0
2021-08-14,20,Kansas,1.0
2021-08-07,20,Kansas,2.0
2021-07-31,20,Kansas,1.0
2021-07-24,20,Kansas,1.0
2021-07-17,20,Kansas,4.0
2021-07-10,20,Kansas,1.0
2021-07-03,20,Kansas,2.0
2021-06-26,20,Kansas,3.0
2021-06-19,20,Kansas,1.0
2021-06-12,20,Kansas,1.0
2021-06-05,20,Kansas,1.0
2021-05-29,20,Kansas,1.0
2021-05-22,20,Kansas,2.0
2021-05-15,20,Kansas,1.0
2021-05-08,20,Kansas,10.0
2021-05-01,20,Kansas,4.0
2021-04-24,20,Kansas,4.0
2021-04-17,20,Kansas,3.0
2021-04-10,20,Kansas,6.0
2021-04-03,20,Kansas,2.0
2021-03-27,20,Kansas,1.0
2021-03-20,20,Kansas,1.0
2021-03-13,20,Kansas,6.0
2021-03-06,20,Kansas,1.0
2021-02-27,20,Kansas,1.0
2021-08-28,20,Kansas,1.0
2022-09-17,20,Kansas,1.0
2023-10-14,20,Kansas,3.0
2022-10-01,20,Kansas,1.0
2024-11-02,20,Kansas,10.0
2024-04-20,20,Kansas,40.0
2024-04-13,20,Kansas,27.0
2024-04-06,20,Kansas,42.0
2024-03-30,20,Kansas,66.0
2024-03-23,20,Kansas,66.0
2024-03-16,20,Kansas,95.0
2024-03-09,20,Kansas,84.0
2024-03-02,20,Kansas,87.0
2024-02-24,20,Kansas,82.0
2024-02-17,20,Kansas,111.0
2024-11-09,20,Kansas,7.0
2024-02-10,20,Kansas,139.0
2024-01-27,20,Kansas,68.0
2024-01-20,20,Kansas,66.0
2024-01-13,20,Kansas,101.0
2024-01-06,20,Kansas,93.0
2023-12-30,20,Kansas,93.0
2023-12-23,20,Kansas,92.0
2023-12-16,20,Kansas,43.0
2023-12-09,20,Kansas,37.0
2023-12-02,20,Kansas,37.0
2023-11-25,20,Kansas,26.0
2023-11-18,20,Kansas,18.0
2024-02-03,20,Kansas,113.0
2023-11-11,20,Kansas,10.0
2024-11-16,20,Kansas,11.0
2024-11-30,20,Kansas,20.0
2020-08-08,20,Kansas,1.0
2025-05-10,20,Kansas,4.0
2025-05-03,20,Kansas,6.0
2025-04-26,20,Kansas,9.0
2025-04-19,20,Kansas,20.0
2025-04-12,20,Kansas,29.0
2025-04-05,20,Kansas,40.0
2025-03-29,20,Kansas,68.0
2025-03-22,20,Kansas,120.0
2025-03-15,20,Kansas,164.0
2025-03-08,20,Kansas,251.0
2024-11-23,20,Kansas,17.0
2025-03-01,20,Kansas,305.0
2025-02-15,20,Kansas,519.0
2025-02-08,20,Kansas,479.0
2025-02-01,20,Kansas,388.0
2025-01-25,20,Kansas,216.0
2025-01-18,20,Kansas,200.0
2025-01-11,20,Kansas,236.0
2025-01-04,20,Kansas,353.0
2024-12-28,20,Kansas,225.0
2024-12-21,20,Kansas,120.0
2024-12-14,20,Kansas,90.0
2024-12-07,20,Kansas,35.0
2025-02-22,20,Kansas,401.0
2023-11-04,20,Kansas,5.0
2023-10-28,20,Kansas,5.0
2023-10-21,20,Kansas,7.0
2023-03-18,20,Kansas,7.0
2023-03-11,20,Kansas,6.0
2023-03-04,20,Kansas,4.0
2023-02-25,20,Kansas,8.0
2023-02-18,20,Kansas,3.0
2023-02-11,20,Kansas,9.0
2023-02-04,20,Kansas,12.0
2023-01-28,20,Kansas,21.0
2023-01-21,20,Kansas,40.0
2023-01-14,20,Kansas,54.0
2023-01-07,20,Kansas,125.0
2023-03-25,20,Kansas,6.0
2022-12-31,20,Kansas,185.0
2022-12-17,20,Kansas,219.0
2022-12-10,20,Kansas,255.0
2022-12-03,20,Kansas,301.0
2022-11-26,20,Kansas,153.0
2022-11-19,20,Kansas,64.0
2022-11-12,20,Kansas,44.0
2022-11-05,20,Kansas,34.0
2022-10-29,20,Kansas,19.0
2022-10-22,20,Kansas,16.0
2022-10-15,20,Kansas,4.0
2022-10-08,20,Kansas,7.0
2022-12-24,20,Kansas,182.0
2023-04-01,20,Kansas,9.0
2023-04-08,20,Kansas,5.0
2023-04-15,20,Kansas,7.0
2023-10-07,20,Kansas,10.0
2023-09-30,20,Kansas,5.0
2023-09-23,20,Kansas,4.0
2023-09-16,20,Kansas,3.0
2023-09-09,20,Kansas,6.0
2023-09-02,20,Kansas,3.0
2023-08-26,20,Kansas,2.0
2023-08-19,20,Kansas,1.0
2023-08-12,20,Kansas,2.0
2023-08-05,20,Kansas,1.0
2023-07-29,20,Kansas,2.0
2023-07-22,20,Kansas,1.0
2023-07-15,20,Kansas,3.0
2023-07-08,20,Kansas,1.0
2023-07-01,20,Kansas,3.0
2023-06-24,20,Kansas,2.0
2023-06-17,20,Kansas,2.0
2023-06-10,20,Kansas,13.0
2023-06-03,20,Kansas,4.0
2023-05-27,20,Kansas,3.0
2023-05-20,20,Kansas,4.0
2023-05-13,20,Kansas,2.0
2023-05-06,20,Kansas,2.0
2023-04-29,20,Kansas,2.0
2023-04-22,20,Kansas,2.0
2022-09-24,20,Kansas,1.0
2025-05-17,20,Kansas,8.0
2025-05-24,20,Kansas,11.0
2020-08-08,21,Kentucky,1.0
2023-04-29,21,Kentucky,4.0
2023-05-06,21,Kentucky,16.0
2023-05-13,21,Kentucky,15.0
2023-05-20,21,Kentucky,11.0
2023-05-27,21,Kentucky,11.0
2023-06-03,21,Kentucky,5.0
2023-06-10,21,Kentucky,5.0
2023-06-17,21,Kentucky,8.0
2023-06-24,21,Kentucky,6.0
2023-07-01,21,Kentucky,5.0
2023-07-08,21,Kentucky,8.0
2023-04-22,21,Kentucky,12.0
2023-07-15,21,Kentucky,6.0
2023-07-29,21,Kentucky,9.0
2023-08-05,21,Kentucky,9.0
2023-08-12,21,Kentucky,5.0
2023-08-19,21,Kentucky,12.0
2023-08-26,21,Kentucky,7.0
2023-09-02,21,Kentucky,10.0
2023-09-09,21,Kentucky,19.0
2023-09-16,21,Kentucky,5.0
2023-09-23,21,Kentucky,13.0
2023-09-30,21,Kentucky,14.0
2023-10-07,21,Kentucky,12.0
2023-07-22,21,Kentucky,3.0
2023-10-14,21,Kentucky,23.0
2023-04-15,21,Kentucky,23.0
2023-04-01,21,Kentucky,16.0
2022-10-15,21,Kentucky,23.0
2022-10-22,21,Kentucky,13.0
2022-10-29,21,Kentucky,66.0
2022-11-05,21,Kentucky,124.0
2022-11-12,21,Kentucky,223.0
2022-11-19,21,Kentucky,291.0
2022-11-26,21,Kentucky,521.0
2022-12-03,21,Kentucky,849.0
2022-12-10,21,Kentucky,673.0
2022-12-17,21,Kentucky,429.0
2022-12-24,21,Kentucky,281.0
2023-04-08,21,Kentucky,19.0
